benchmark,model,policy,n_tasks,n_resolved,n_compactions_total,mean_steps,mean_prompt_tokens,mean_cached_tokens,mean_cliff_blocks,cost_per_resolved__anthropic/claude-sonnet-4-6,cost_per_resolved__anthropic/claude-haiku-4-5,cost_per_resolved__anthropic/claude-opus-4-7,cost_per_resolved__openai/gpt-4.1,cost_per_resolved__openai/gpt-4.1-mini,cost_per_resolved__qwen/qwen3-30b-a3b,cost_per_resolved__hf:Qwen/Qwen3-30B-A3B-Instruct-2507,cost_per_resolved__Qwen/Qwen3-30B-A3B-Instruct-2507,cost_per_resolved__Qwen/Qwen3-14B-Instruct-2507,cost_per_resolved__hf:Qwen/Qwen3-14B-Instruct-2507,cost_per_resolved__qwen/qwen3-8b,cost_per_resolved__Qwen/Qwen3-4B-Instruct-2507,cost_per_resolved__vllm:Qwen/Qwen3-4B-Instruct-2507,cost_per_resolved__meta/llama-3.3-70b-together
taubench,anthropic/claude-haiku-4-5,consumption_evict,4,2,0,47.75,709274,658488,0.000,1.015107,0.338369,5.075536,1.029791,0.205958,0.029633,0.029633,0.029633,0.017780,0.017780,0.014816,0.007408,0.007408,0.223774
taubench,anthropic/claude-haiku-4-5,none,2,1,0,52.50,779343,725176,0.000,1.093140,0.364380,5.465701,1.119461,0.223892,0.031998,0.031998,0.031998,0.019199,0.019199,0.015999,0.007999,0.007999,0.242503
taubench,anthropic/claude-haiku-4-5,smart_evict,2,2,0,49.50,797555,732287,0.000,0.613310,0.204437,3.066550,0.602183,0.120437,0.017806,0.017806,0.017806,0.010684,0.010684,0.008903,0.004452,0.004452,0.133483
