benchmark,model,policy,n_tasks,n_resolved,n_compactions_total,mean_steps,mean_prompt_tokens,mean_cached_tokens,mean_cliff_blocks,cost_per_resolved__anthropic/claude-sonnet-4-6,cost_per_resolved__anthropic/claude-haiku-4-5,cost_per_resolved__anthropic/claude-opus-4-7,cost_per_resolved__openai/gpt-4.1,cost_per_resolved__openai/gpt-4.1-mini,cost_per_resolved__qwen/qwen3-30b-a3b,cost_per_resolved__hf:Qwen/Qwen3-30B-A3B-Instruct-2507,cost_per_resolved__Qwen/Qwen3-30B-A3B-Instruct-2507,cost_per_resolved__Qwen/Qwen3-14B-Instruct-2507,cost_per_resolved__hf:Qwen/Qwen3-14B-Instruct-2507,cost_per_resolved__qwen/qwen3-8b,cost_per_resolved__Qwen/Qwen3-4B-Instruct-2507,cost_per_resolved__vllm:Qwen/Qwen3-4B-Instruct-2507,cost_per_resolved__meta/llama-3.3-70b-together
swebench_live,Qwen/Qwen3-30B-A3B-Instruct-2507,evict_oldest,2,1,77,73.50,1187195,502692,1.093,4.576225,1.525408,22.881127,3.330087,0.666017,0.150306,0.150306,0.150306,0.090184,0.090184,0.075153,0.037577,0.037577,1.303031
swebench_live,Qwen/Qwen3-30B-A3B-Instruct-2507,llm_reorganizer,2,0,134,80.00,3368214,3186948,12.247,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
swebench_live,Qwen/Qwen3-30B-A3B-Instruct-2507,none,2,1,0,53.00,2262268,2216546,0.000,1.623772,0.541257,8.118859,2.409841,0.481968,0.053866,0.053866,0.053866,0.032319,0.032319,0.026933,0.013466,0.013466,0.471727
