task_id,benchmark,policy,cost_model,n_steps,n_compactions,total_prompt_tokens,total_cached_tokens,total_completion_tokens,lifetime_cost,uncached_dollars,cached_dollars,output_dollars,compaction_dollars
ac_agentic_coding_8k-00020,ac_agentic_coding_8k,microcompact,anthropic/claude-sonnet-4-6,9,2,51675,29520,1400,0.130437,0.066465,0.008856,0.021,0.034116
ac_agentic_coding_8k-00020,ac_agentic_coding_8k,microcompact,openai/gpt-4.1-mini,9,2,51675,29520,1400,0.018602800000000003,0.008862,0.002952,0.00224,0.0045488
ac_agentic_coding_8k-00020,ac_agentic_coding_8k,microcompact,openai/gpt-4.1,9,2,51675,29520,1400,0.093014,0.04431,0.01476,0.0112,0.022744
ac_agentic_coding_8k-00020,ac_agentic_coding_8k,microcompact,qwen/qwen3-30b-a3b,9,2,51675,29520,1400,0.004067899999999999,0.0022155,0.00029519999999999997,0.00042,0.0011372
ac_agentic_coding_8k-00020,ac_agentic_coding_8k,prefix_preserving,anthropic/claude-haiku-4-5,9,0,101666,86763,1400,0.0305793,0.014903,0.008676300000000001,0.007,0.0
ac_agentic_coding_8k-00020,ac_agentic_coding_8k,prefix_preserving,anthropic/claude-sonnet-4-6,9,0,101666,86763,1400,0.0917379,0.044709,0.026028899999999997,0.021,0.0
ac_agentic_coding_8k-00020,ac_agentic_coding_8k,prefix_preserving,openai/gpt-4.1-mini,9,0,101666,86763,1400,0.0168775,0.005961200000000001,0.008676300000000001,0.00224,0.0
ac_agentic_coding_8k-00020,ac_agentic_coding_8k,prefix_preserving,openai/gpt-4.1,9,0,101666,86763,1400,0.0843875,0.029806,0.0433815,0.0112,0.0
ac_agentic_coding_8k-00020,ac_agentic_coding_8k,prefix_preserving,qwen/qwen3-30b-a3b,9,0,101666,86763,1400,0.0027779300000000005,0.0014903000000000002,0.00086763,0.00042,0.0
ac_agentic_coding_8k-00020,ac_agentic_coding_8k,boundary_aware,anthropic/claude-haiku-4-5,9,0,101666,86763,1400,0.0305793,0.014903,0.008676300000000001,0.007,0.0
ac_agentic_coding_8k-00020,ac_agentic_coding_8k,boundary_aware,anthropic/claude-sonnet-4-6,9,0,101666,86763,1400,0.0917379,0.044709,0.026028899999999997,0.021,0.0
ac_agentic_coding_8k-00020,ac_agentic_coding_8k,boundary_aware,openai/gpt-4.1-mini,9,0,101666,86763,1400,0.0168775,0.005961200000000001,0.008676300000000001,0.00224,0.0
ac_agentic_coding_8k-00020,ac_agentic_coding_8k,boundary_aware,openai/gpt-4.1,9,0,101666,86763,1400,0.0843875,0.029806,0.0433815,0.0112,0.0
ac_agentic_coding_8k-00020,ac_agentic_coding_8k,boundary_aware,qwen/qwen3-30b-a3b,9,0,101666,86763,1400,0.0027779300000000005,0.0014903000000000002,0.00086763,0.00042,0.0
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,none,anthropic/claude-haiku-4-5,5,0,57051,42640,1917,0.02826,0.014411,0.004264,0.009585,0.0
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,none,anthropic/claude-sonnet-4-6,5,0,57051,42640,1917,0.08478,0.043233,0.012792,0.028755,0.0
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,none,openai/gpt-4.1-mini,5,0,57051,42640,1917,0.0130956,0.0057644,0.004264,0.0030672000000000004,0.0
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,none,openai/gpt-4.1,5,0,57051,42640,1917,0.065478,0.028822,0.02132,0.015336,0.0
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,none,qwen/qwen3-30b-a3b,5,0,57051,42640,1917,0.0024426,0.0014411,0.0004264,0.0005751,0.0
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,naive_summary,anthropic/claude-haiku-4-5,5,3,48259,32389,1917,0.035423899999999994,0.01587,0.0032389000000000003,0.009585,0.00673
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,naive_summary,anthropic/claude-sonnet-4-6,5,3,48259,32389,1917,0.1062717,0.04761,0.009716699999999998,0.028755,0.02019
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,naive_summary,openai/gpt-4.1-mini,5,3,48259,32389,1917,0.015346100000000001,0.006348,0.0032389000000000003,0.0030672000000000004,0.002692
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,naive_summary,openai/gpt-4.1,5,3,48259,32389,1917,0.0767305,0.03174,0.0161945,0.015336,0.01346
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,naive_summary,qwen/qwen3-30b-a3b,5,3,48259,32389,1917,0.0031589900000000004,0.001587,0.00032388999999999996,0.0005751,0.000673
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,microcompact,anthropic/claude-haiku-4-5,5,2,33760,12803,1917,0.0441793,0.020957,0.0012803000000000003,0.009585,0.012357
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,microcompact,anthropic/claude-sonnet-4-6,5,2,33760,12803,1917,0.1325379,0.062871,0.0038408999999999995,0.028755,0.037071
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,microcompact,openai/gpt-4.1-mini,5,2,33760,12803,1917,0.0176731,0.008382800000000001,0.0012803000000000003,0.0030672000000000004,0.0049428
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,microcompact,openai/gpt-4.1,5,2,33760,12803,1917,0.0883655,0.041914,0.0064015,0.015336,0.024714
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,microcompact,qwen/qwen3-30b-a3b,5,2,33760,12803,1917,0.004034530000000001,0.0020957000000000003,0.00012803,0.0005751,0.0012357
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,prefix_preserving,anthropic/claude-haiku-4-5,5,0,57051,42640,1917,0.02826,0.014411,0.004264,0.009585,0.0
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,prefix_preserving,anthropic/claude-sonnet-4-6,5,0,57051,42640,1917,0.08478,0.043233,0.012792,0.028755,0.0
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,prefix_preserving,openai/gpt-4.1-mini,5,0,57051,42640,1917,0.0130956,0.0057644,0.004264,0.0030672000000000004,0.0
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,prefix_preserving,openai/gpt-4.1,5,0,57051,42640,1917,0.065478,0.028822,0.02132,0.015336,0.0
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,prefix_preserving,qwen/qwen3-30b-a3b,5,0,57051,42640,1917,0.0024426,0.0014411,0.0004264,0.0005751,0.0
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,boundary_aware,anthropic/claude-haiku-4-5,5,0,57051,42640,1917,0.02826,0.014411,0.004264,0.009585,0.0
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,boundary_aware,anthropic/claude-sonnet-4-6,5,0,57051,42640,1917,0.08478,0.043233,0.012792,0.028755,0.0
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,boundary_aware,openai/gpt-4.1-mini,5,0,57051,42640,1917,0.0130956,0.0057644,0.004264,0.0030672000000000004,0.0
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,boundary_aware,openai/gpt-4.1,5,0,57051,42640,1917,0.065478,0.028822,0.02132,0.015336,0.0
ac_agentic_coding_8k-00021,ac_agentic_coding_8k,boundary_aware,qwen/qwen3-30b-a3b,5,0,57051,42640,1917,0.0024426,0.0014411,0.0004264,0.0005751,0.0
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,none,anthropic/claude-haiku-4-5,6,0,60957,48196,1191,0.023535600000000004,0.012761,0.0048196,0.005955,0.0
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,none,anthropic/claude-sonnet-4-6,6,0,60957,48196,1191,0.0706068,0.038283,0.014458799999999999,0.017865,0.0
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,none,openai/gpt-4.1-mini,6,0,60957,48196,1191,0.011829600000000001,0.0051044,0.0048196,0.0019056000000000001,0.0
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,none,openai/gpt-4.1,6,0,60957,48196,1191,0.059148,0.025522,0.024098,0.009528,0.0
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,none,qwen/qwen3-30b-a3b,6,0,60957,48196,1191,0.00211536,0.0012761,0.00048196000000000003,0.0003573,0.0
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,naive_summary,anthropic/claude-haiku-4-5,6,4,48114,34125,1191,0.030171500000000004,0.013989,0.0034125,0.005955,0.006815
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,naive_summary,anthropic/claude-sonnet-4-6,6,4,48114,34125,1191,0.09051450000000001,0.041967,0.0102375,0.017865,0.020445
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,naive_summary,openai/gpt-4.1-mini,6,4,48114,34125,1191,0.013639700000000001,0.0055956,0.0034125,0.0019056000000000001,0.002726
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,naive_summary,openai/gpt-4.1,6,4,48114,34125,1191,0.0681985,0.027978,0.0170625,0.009528,0.01363
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,naive_summary,qwen/qwen3-30b-a3b,6,4,48114,34125,1191,0.0027789499999999996,0.0013989,0.00034125,0.0003573,0.0006815
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,microcompact,anthropic/claude-haiku-4-5,6,1,38637,21914,1191,0.0316984,0.016723,0.0021914,0.005955,0.006829
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,microcompact,anthropic/claude-sonnet-4-6,6,1,38637,21914,1191,0.09509519999999999,0.050169,0.0065742,0.017865,0.020487
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,microcompact,openai/gpt-4.1-mini,6,1,38637,21914,1191,0.013517800000000002,0.006689200000000001,0.0021914,0.0019056000000000001,0.0027316000000000003
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,microcompact,openai/gpt-4.1,6,1,38637,21914,1191,0.067589,0.033446,0.010957,0.009528,0.013658
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,microcompact,qwen/qwen3-30b-a3b,6,1,38637,21914,1191,0.0029316400000000005,0.0016723000000000003,0.00021914000000000002,0.0003573,0.0006829000000000001
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,prefix_preserving,anthropic/claude-haiku-4-5,6,0,60957,48196,1191,0.023535600000000004,0.012761,0.0048196,0.005955,0.0
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,prefix_preserving,anthropic/claude-sonnet-4-6,6,0,60957,48196,1191,0.0706068,0.038283,0.014458799999999999,0.017865,0.0
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,prefix_preserving,openai/gpt-4.1-mini,6,0,60957,48196,1191,0.011829600000000001,0.0051044,0.0048196,0.0019056000000000001,0.0
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,prefix_preserving,openai/gpt-4.1,6,0,60957,48196,1191,0.059148,0.025522,0.024098,0.009528,0.0
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,prefix_preserving,qwen/qwen3-30b-a3b,6,0,60957,48196,1191,0.00211536,0.0012761,0.00048196000000000003,0.0003573,0.0
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,boundary_aware,anthropic/claude-haiku-4-5,6,0,60957,48196,1191,0.023535600000000004,0.012761,0.0048196,0.005955,0.0
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,boundary_aware,anthropic/claude-sonnet-4-6,6,0,60957,48196,1191,0.0706068,0.038283,0.014458799999999999,0.017865,0.0
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,boundary_aware,openai/gpt-4.1-mini,6,0,60957,48196,1191,0.011829600000000001,0.0051044,0.0048196,0.0019056000000000001,0.0
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,boundary_aware,openai/gpt-4.1,6,0,60957,48196,1191,0.059148,0.025522,0.024098,0.009528,0.0
ac_agentic_coding_8k-00022,ac_agentic_coding_8k,boundary_aware,qwen/qwen3-30b-a3b,6,0,60957,48196,1191,0.00211536,0.0012761,0.00048196000000000003,0.0003573,0.0
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,none,anthropic/claude-haiku-4-5,12,0,97814,85093,1892,0.0306903,0.012721,0.008509300000000001,0.00946,0.0
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,none,anthropic/claude-sonnet-4-6,12,0,97814,85093,1892,0.0920709,0.038163,0.0255279,0.02838,0.0
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,none,openai/gpt-4.1-mini,12,0,97814,85093,1892,0.0166249,0.005088400000000001,0.008509300000000001,0.0030272000000000003,0.0
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,none,openai/gpt-4.1,12,0,97814,85093,1892,0.0831245,0.025442,0.0425465,0.015136,0.0
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,none,qwen/qwen3-30b-a3b,12,0,97814,85093,1892,0.0026906300000000003,0.0012721000000000002,0.0008509300000000001,0.0005676,0.0
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,naive_summary,anthropic/claude-haiku-4-5,12,10,85268,67205,1892,0.050770499999999996,0.018063,0.0067205,0.00946,0.016527
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,naive_summary,anthropic/claude-sonnet-4-6,12,10,85268,67205,1892,0.1523115,0.054189,0.0201615,0.02838,0.049581
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,naive_summary,openai/gpt-4.1-mini,12,10,85268,67205,1892,0.023583700000000003,0.007225200000000001,0.0067205,0.0030272000000000003,0.0066108
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,naive_summary,openai/gpt-4.1,12,10,85268,67205,1892,0.1179185,0.036126,0.0336025,0.015136,0.033054
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,naive_summary,qwen/qwen3-30b-a3b,12,10,85268,67205,1892,0.00469865,0.0018063000000000003,0.0006720500000000001,0.0005676,0.0016527
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,microcompact,anthropic/claude-haiku-4-5,12,1,40674,27458,1892,0.032425800000000005,0.013216,0.0027458,0.00946,0.007004
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,microcompact,anthropic/claude-sonnet-4-6,12,1,40674,27458,1892,0.0972774,0.039648,0.008237399999999999,0.02838,0.021012
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,microcompact,openai/gpt-4.1-mini,12,1,40674,27458,1892,0.013861000000000002,0.0052864,0.0027458,0.0030272000000000003,0.0028016000000000004
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,microcompact,openai/gpt-4.1,12,1,40674,27458,1892,0.069305,0.026432,0.013729,0.015136,0.014008
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,microcompact,qwen/qwen3-30b-a3b,12,1,40674,27458,1892,0.00286418,0.0013216,0.00027457999999999996,0.0005676,0.0007004000000000001
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,prefix_preserving,anthropic/claude-haiku-4-5,12,3,97067,82140,1892,0.033993,0.014927,0.008214,0.00946,0.001392
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,prefix_preserving,anthropic/claude-sonnet-4-6,12,3,97067,82140,1892,0.101979,0.044781,0.024642,0.02838,0.004176
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,prefix_preserving,openai/gpt-4.1-mini,12,3,97067,82140,1892,0.0177688,0.0059708,0.008214,0.0030272000000000003,0.0005568000000000001
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,prefix_preserving,openai/gpt-4.1,12,3,97067,82140,1892,0.08884399999999999,0.029854,0.04107,0.015136,0.002784
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,prefix_preserving,qwen/qwen3-30b-a3b,12,3,97067,82140,1892,0.0030209,0.0014927,0.0008214,0.0005676,0.00013920000000000002
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,boundary_aware,anthropic/claude-haiku-4-5,12,0,97814,85093,1892,0.0306903,0.012721,0.008509300000000001,0.00946,0.0
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,boundary_aware,anthropic/claude-sonnet-4-6,12,0,97814,85093,1892,0.0920709,0.038163,0.0255279,0.02838,0.0
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,boundary_aware,openai/gpt-4.1-mini,12,0,97814,85093,1892,0.0166249,0.005088400000000001,0.008509300000000001,0.0030272000000000003,0.0
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,boundary_aware,openai/gpt-4.1,12,0,97814,85093,1892,0.0831245,0.025442,0.0425465,0.015136,0.0
ac_agentic_coding_8k-00023,ac_agentic_coding_8k,boundary_aware,qwen/qwen3-30b-a3b,12,0,97814,85093,1892,0.0026906300000000003,0.0012721000000000002,0.0008509300000000001,0.0005676,0.0
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,none,anthropic/claude-haiku-4-5,29,0,404881,379446,5871,0.0927346,0.025435,0.0379446,0.029355,0.0
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,none,anthropic/claude-sonnet-4-6,29,0,404881,379446,5871,0.2782038,0.076305,0.1138338,0.088065,0.0
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,none,openai/gpt-4.1-mini,29,0,404881,379446,5871,0.057512200000000006,0.010174,0.0379446,0.0093936,0.0
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,none,openai/gpt-4.1,29,0,404881,379446,5871,0.287561,0.05087,0.189723,0.046968,0.0
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,none,qwen/qwen3-30b-a3b,29,0,404881,379446,5871,0.00809926,0.0025435,0.00379446,0.0017613,0.0
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,naive_summary,anthropic/claude-haiku-4-5,29,27,288084,239346,5871,0.27514859999999997,0.048738,0.023934600000000004,0.029355,0.173121
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,naive_summary,anthropic/claude-sonnet-4-6,29,27,288084,239346,5871,0.8254458,0.146214,0.0718038,0.088065,0.519363
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,naive_summary,openai/gpt-4.1-mini,29,27,288084,239346,5871,0.12207180000000002,0.0194952,0.023934600000000004,0.0093936,0.06924840000000002
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,naive_summary,openai/gpt-4.1,29,27,288084,239346,5871,0.610359,0.097476,0.119673,0.046968,0.346242
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,naive_summary,qwen/qwen3-30b-a3b,29,27,288084,239346,5871,0.026340660000000002,0.0048738,0.00239346,0.0017613,0.017312100000000004
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,microcompact,anthropic/claude-haiku-4-5,29,2,167651,136852,5871,0.08570219999999999,0.030799,0.013685200000000002,0.029355,0.011863
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,microcompact,anthropic/claude-sonnet-4-6,29,2,167651,136852,5871,0.2571066,0.092397,0.0410556,0.088065,0.035589
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,microcompact,openai/gpt-4.1-mini,29,2,167651,136852,5871,0.0401436,0.0123196,0.013685200000000002,0.0093936,0.0047452
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,microcompact,openai/gpt-4.1,29,2,167651,136852,5871,0.200718,0.061598,0.068426,0.046968,0.023726
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,microcompact,qwen/qwen3-30b-a3b,29,2,167651,136852,5871,0.00739602,0.0030799,0.00136852,0.0017613,0.0011863
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,prefix_preserving,anthropic/claude-haiku-4-5,29,20,343852,291477,5871,0.1827247,0.052375,0.029147700000000002,0.029355,0.071847
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,prefix_preserving,anthropic/claude-sonnet-4-6,29,20,343852,291477,5871,0.5481741,0.157125,0.0874431,0.088065,0.215541
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,prefix_preserving,openai/gpt-4.1-mini,29,20,343852,291477,5871,0.0882301,0.02095,0.029147700000000002,0.0093936,0.028738800000000002
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,prefix_preserving,openai/gpt-4.1,29,20,343852,291477,5871,0.4411505,0.10475,0.1457385,0.046968,0.143694
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,prefix_preserving,qwen/qwen3-30b-a3b,29,20,343852,291477,5871,0.01709827,0.0052375,0.00291477,0.0017613,0.0071847000000000005
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,boundary_aware,anthropic/claude-haiku-4-5,29,7,371854,334720,5871,0.14230399999999999,0.037134,0.033472,0.029355,0.042343
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,boundary_aware,anthropic/claude-sonnet-4-6,29,7,371854,334720,5871,0.426912,0.111402,0.100416,0.088065,0.127029
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,boundary_aware,openai/gpt-4.1-mini,29,7,371854,334720,5871,0.07465640000000001,0.0148536,0.033472,0.0093936,0.0169372
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,boundary_aware,openai/gpt-4.1,29,7,371854,334720,5871,0.373282,0.074268,0.16736,0.046968,0.084686
ac_agentic_coding_8k-00024,ac_agentic_coding_8k,boundary_aware,qwen/qwen3-30b-a3b,29,7,371854,334720,5871,0.0130562,0.0037134,0.0033472000000000003,0.0017613,0.0042343
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,none,anthropic/claude-haiku-4-5,6,0,43772,34542,1195,0.0186592,0.00923,0.0034542,0.005975,0.0
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,none,anthropic/claude-sonnet-4-6,6,0,43772,34542,1195,0.0559776,0.02769,0.0103626,0.017925,0.0
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,none,openai/gpt-4.1-mini,6,0,43772,34542,1195,0.0090582,0.003692,0.0034542,0.001912,0.0
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,none,openai/gpt-4.1,6,0,43772,34542,1195,0.045291,0.01846,0.017271,0.00956,0.0
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,none,qwen/qwen3-30b-a3b,6,0,43772,34542,1195,0.00162692,0.000923,0.00034542000000000004,0.0003585,0.0
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,naive_summary,anthropic/claude-haiku-4-5,6,4,41477,31027,1195,0.022083699999999998,0.01045,0.0031027000000000003,0.005975,0.002556
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,naive_summary,anthropic/claude-sonnet-4-6,6,4,41477,31027,1195,0.0662511,0.03135,0.0093081,0.017925,0.007668
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,naive_summary,openai/gpt-4.1-mini,6,4,41477,31027,1195,0.0102171,0.00418,0.0031027000000000003,0.001912,0.0010224000000000001
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,naive_summary,openai/gpt-4.1,6,4,41477,31027,1195,0.0510855,0.0209,0.0155135,0.00956,0.005112
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,naive_summary,qwen/qwen3-30b-a3b,6,4,41477,31027,1195,0.00196937,0.001045,0.00031026999999999997,0.0003585,0.00025560000000000003
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,microcompact,anthropic/claude-haiku-4-5,6,1,21168,10776,1195,0.0243696,0.010392,0.0010776000000000002,0.005975,0.006925
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,microcompact,anthropic/claude-sonnet-4-6,6,1,21168,10776,1195,0.0731088,0.031176,0.0032327999999999996,0.017925,0.020775
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,microcompact,openai/gpt-4.1-mini,6,1,21168,10776,1195,0.0099164,0.0041568,0.0010776000000000002,0.001912,0.00277
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,microcompact,openai/gpt-4.1,6,1,21168,10776,1195,0.049582,0.020784,0.005388,0.00956,0.01385
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,microcompact,qwen/qwen3-30b-a3b,6,1,21168,10776,1195,0.00219796,0.0010392,0.00010776000000000001,0.0003585,0.0006925
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,prefix_preserving,anthropic/claude-haiku-4-5,6,0,43772,34542,1195,0.0186592,0.00923,0.0034542,0.005975,0.0
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,prefix_preserving,anthropic/claude-sonnet-4-6,6,0,43772,34542,1195,0.0559776,0.02769,0.0103626,0.017925,0.0
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,prefix_preserving,openai/gpt-4.1-mini,6,0,43772,34542,1195,0.0090582,0.003692,0.0034542,0.001912,0.0
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,prefix_preserving,openai/gpt-4.1,6,0,43772,34542,1195,0.045291,0.01846,0.017271,0.00956,0.0
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,prefix_preserving,qwen/qwen3-30b-a3b,6,0,43772,34542,1195,0.00162692,0.000923,0.00034542000000000004,0.0003585,0.0
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,boundary_aware,anthropic/claude-haiku-4-5,6,0,43772,34542,1195,0.0186592,0.00923,0.0034542,0.005975,0.0
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,boundary_aware,anthropic/claude-sonnet-4-6,6,0,43772,34542,1195,0.0559776,0.02769,0.0103626,0.017925,0.0
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,boundary_aware,openai/gpt-4.1-mini,6,0,43772,34542,1195,0.0090582,0.003692,0.0034542,0.001912,0.0
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,boundary_aware,openai/gpt-4.1,6,0,43772,34542,1195,0.045291,0.01846,0.017271,0.00956,0.0
ac_agentic_coding_8k-00025,ac_agentic_coding_8k,boundary_aware,qwen/qwen3-30b-a3b,6,0,43772,34542,1195,0.00162692,0.000923,0.00034542000000000004,0.0003585,0.0
ac_agentic_coding_8k-00026,ac_agentic_coding_8k,none,anthropic/claude-haiku-4-5,9,0,70155,58980,2234,0.028242999999999997,0.011175,0.005898,0.01117,0.0
ac_agentic_coding_8k-00026,ac_agentic_coding_8k,none,anthropic/claude-sonnet-4-6,9,0,70155,58980,2234,0.084729,0.033525,0.017694,0.03351,0.0
ac_agentic_coding_8k-00026,ac_agentic_coding_8k,none,openai/gpt-4.1-mini,9,0,70155,58980,2234,0.013942399999999999,0.00447,0.005898,0.0035744,0.0
ac_agentic_coding_8k-00026,ac_agentic_coding_8k,none,openai/gpt-4.1,9,0,70155,58980,2234,0.069712,0.02235,0.02949,0.017872,0.0
ac_agentic_coding_8k-00026,ac_agentic_coding_8k,none,qwen/qwen3-30b-a3b,9,0,70155,58980,2234,0.0023775000000000003,0.0011175,0.0005898,0.0006701999999999999,0.0
ac_agentic_coding_8k-00026,ac_agentic_coding_8k,naive_summary,anthropic/claude-haiku-4-5,9,7,64185,50823,2234,0.0373423,0.013362,0.0050823000000000005,0.01117,0.007728
ac_agentic_coding_8k-00026,ac_agentic_coding_8k,naive_summary,anthropic/claude-sonnet-4-6,9,7,64185,50823,2234,0.1120269,0.040086,0.015246899999999999,0.03351,0.023184
ac_agentic_coding_8k-00026,ac_agentic_coding_8k,naive_summary,openai/gpt-4.1-mini,9,7,64185,50823,2234,0.017092700000000002,0.0053448,0.0050823000000000005,0.0035744,0.0030912
ac_agentic_coding_8k-00026,ac_agentic_coding_8k,naive_summary,openai/gpt-4.1,9,7,64185,50823,2234,0.0854635,0.026724,0.0254115,0.017872,0.015456
ac_agentic_coding_8k-00026,ac_agentic_coding_8k,naive_summary,qwen/qwen3-30b-a3b,9,7,64185,50823,2234,0.0032874300000000005,0.0013362,0.00050823,0.0006701999999999999,0.0007728
ac_agentic_coding_8k-00026,ac_agentic_coding_8k,microcompact,anthropic/claude-haiku-4-5,9,1,29023,17539,2234,0.0315869,0.011484,0.0017539,0.01117,0.007179
